window_index,start_ps,end_ps,toggled_bits,toggle_events
1789,143120000,143200000,16861,3443
1790,143200000,143280000,14732,2733
1791,143280000,143360000,20441,3989
1792,143360000,143440000,19236,3620
1793,143440000,143520000,16529,3364
1794,143520000,143600000,17137,3081
1795,143600000,143680000,22667,4006
1796,143680000,143760000,18266,3623
1797,143760000,143840000,16261,3129
1798,143840000,143920000,17888,3305
1799,143920000,144000000,21025,4006
1800,144000000,144080000,18071,3593
1801,144080000,144160000,15538,3022
1802,144160000,144240000,18598,3437
1803,144240000,144320000,22954,4108
1804,144320000,144400000,16951,3568
1805,144400000,144480000,13145,2584
1806,144480000,144560000,19646,3776
1807,144560000,144640000,21680,4155
1808,144640000,144720000,17225,3556
1809,144720000,144800000,12917,2364
1810,144800000,144880000,21972,3981
1811,144880000,144960000,24291,4313
1812,144960000,145040000,16621,3482
1813,145040000,145120000,12696,2294
1814,145120000,145200000,20874,3970
1815,145200000,145280000,22654,4215
1816,145280000,145360000,16460,3361
1817,145360000,145440000,13741,2485
1818,145440000,145520000,22814,4002
1819,145520000,145600000,21114,3885
1820,145600000,145680000,16672,3443
1821,145680000,145760000,13945,2733
1822,145760000,145840000,19662,3992
1823,145840000,145920000,18724,3621
1824,145920000,146000000,16113,3364
1825,146000000,146080000,16881,3081
1826,146080000,146160000,22516,4007
1827,146160000,146240000,18454,3610
1828,146240000,146320000,15902,3129
1829,146320000,146400000,18016,3305
1830,146400000,146480000,20904,4005
1831,146480000,146560000,17877,3590
1832,146560000,146640000,15617,3022
1833,146640000,146720000,18981,3437
1834,146720000,146800000,23242,4119
1835,146800000,146880000,17090,3573
1836,146880000,146960000,13759,2584
1837,146960000,147040000,20410,3775
1838,147040000,147120000,21725,4155
1839,147120000,147200000,17350,3559
1840,147200000,147280000,13336,2364
1841,147280000,147360000,22048,3982
1842,147360000,147440000,23903,4307
1843,147440000,147520000,16815,3483
1844,147520000,147600000,12806,2294
1845,147600000,147680000,20285,3974
1846,147680000,147760000,22970,4231
1847,147760000,147840000,16222,3361
1848,147840000,147920000,13599,2485
1849,147920000,148000000,22385,3999
1850,148000000,148080000,20854,3880
1851,148080000,148160000,16695,3443
1852,148160000,148240000,14316,2733
1853,148240000,148320000,20381,3989
1854,148320000,148400000,19194,3620
1855,148400000,148480000,16161,3364
1856,148480000,148560000,16352,3081
1857,148560000,148640000,22780,4006
1858,148640000,148720000,18672,3617
1859,148720000,148800000,15516,3129
1860,148800000,148880000,17585,3305
1861,148880000,148960000,21731,4006
1862,148960000,149040000,18200,3593
1863,149040000,149120000,15199,3022
1864,149120000,149200000,18541,3437
1865,149200000,149280000,22425,4108
1866,149280000,149360000,16883,3568
1867,149360000,149440000,13360,2584
1868,149440000,149520000,19611,3776
1869,149520000,149600000,21491,4152
1870,149600000,149680000,17347,3559
1871,149680000,149760000,12945,2364
1872,149760000,149840000,21864,3981
1873,149840000,149920000,24129,4307
1874,149920000,150000000,16808,3482
1875,150000000,150080000,12824,2294
1876,150080000,150160000,20303,3970
1877,150160000,150240000,22469,4215
1878,150240000,150320000,16512,3361
1879,150320000,150400000,13048,2485
1880,150400000,150480000,22064,4002
1881,150480000,150560000,20361,3891
1882,150560000,150640000,16534,3443
1883,150640000,150720000,14082,2733
1884,150720000,150800000,19904,3992
1885,150800000,150880000,18818,3621
1886,150880000,150960000,16429,3364
1887,150960000,151040000,16550,3081
1888,151040000,151120000,23084,4007
1889,151120000,151200000,18126,3610
1890,151200000,151280000,15640,3129
1891,151280000,151360000,16953,3305
1892,151360000,151440000,20380,4005
1893,151440000,151520000,17663,3590
1894,151520000,151600000,15014,3022
1895,151600000,151680000,18117,3437
1896,151680000,151760000,23275,4107
1897,151760000,151840000,16632,3573
1898,151840000,151920000,13179,2584
1899,151920000,152000000,19269,3775
1900,152000000,152080000,21312,4155
1901,152080000,152160000,17046,3559
1902,152160000,152240000,13085,2364
1903,152240000,152320000,21855,3982
1904,152320000,152400000,24846,4301
1905,152400000,152480000,16601,3483
1906,152480000,152560000,12724,2294
1907,152560000,152640000,20078,3971
1908,152640000,152720000,22710,4222
1909,152720000,152800000,16442,3361
1910,152800000,152880000,13623,2485
1911,152880000,152960000,22615,3999
1912,152960000,153040000,21055,3880
1913,153040000,153120000,16366,3443
1914,153120000,153200000,13947,2733
1915,153200000,153280000,20404,3989
1916,153280000,153360000,19073,3620
1917,153360000,153440000,15684,3364
1918,153440000,153520000,16519,3081
1919,153520000,153600000,23045,4006
1920,153600000,153680000,18477,3617
1921,153680000,153760000,15417,3129
1922,153760000,153840000,17707,3305
1923,153840000,153920000,21299,4009
1924,153920000,154000000,18206,3596
1925,154000000,154080000,14639,3022
1926,154080000,154160000,17939,3437
1927,154160000,154240000,23194,4108
1928,154240000,154320000,16876,3568
1929,154320000,154400000,12655,2584
1930,154400000,154480000,19383,3776
1931,154480000,154560000,21853,4149
1932,154560000,154640000,17137,3556
1933,154640000,154720000,12698,2364
1934,154720000,154800000,21922,3981
1935,154800000,154880000,24274,4319
1936,154880000,154960000,16192,3482
1937,154960000,155040000,12132,2294
1938,155040000,155120000,19703,3970
1939,155120000,155200000,22639,4215
1940,155200000,155280000,15717,3361
1941,155280000,155360000,12836,2485
1942,155360000,155440000,22388,4002
1943,155440000,155520000,20922,3885
1944,155520000,155600000,16002,3443
1945,155600000,155680000,13865,2733
1946,155680000,155760000,19873,3992
1947,155760000,155840000,19183,3621
1948,155840000,155920000,15912,3364
1949,155920000,156000000,16427,3081
1950,156000000,156080000,23137,4001
1951,156080000,156160000,18365,3610
1952,156160000,156240000,15338,3129
1953,156240000,156320000,17551,3305
1954,156320000,156400000,20213,4005
1955,156400000,156480000,17836,3590
1956,156480000,156560000,14958,3022
1957,156560000,156640000,18696,3437
1958,156640000,156720000,22800,4113
1959,156720000,156800000,17109,3573
1960,156800000,156880000,12911,2584
1961,156880000,156960000,19122,3775
1962,156960000,157040000,21638,4155
1963,157040000,157120000,17179,3559
1964,157120000,157200000,12803,2364
1965,157200000,157280000,22008,3982
1966,157280000,157360000,24281,4301
1967,157360000,157440000,16315,3483
1968,157440000,157520000,12140,2294
1969,157520000,157600000,19811,3971
1970,157600000,157680000,21603,4222
1971,157680000,157760000,15962,3361
1972,157760000,157840000,13299,2485
1973,157840000,157920000,22478,3999
1974,157920000,158000000,20612,3886
1975,158000000,158080000,16349,3443
1976,158080000,158160000,14090,2733
1977,158160000,158240000,20192,3989
1978,158240000,158320000,19276,3620
1979,158320000,158400000,16082,3364
1980,158400000,158480000,17005,3081
1981,158480000,158560000,23454,4012
1982,158560000,158640000,18267,3617
1983,158640000,158720000,15464,3129
1984,158720000,158800000,17387,3305
1985,158800000,158880000,20381,4006
1986,158880000,158960000,18085,3593
1987,158960000,159040000,14771,3022
1988,159040000,159120000,18522,3437
1989,159120000,159200000,23210,4114
1990,159200000,159280000,16774,3568
1991,159280000,159360000,13086,2584
1992,159360000,159440000,19785,3779
1993,159440000,159520000,21230,4152
1994,159520000,159600000,17300,3556
1995,159600000,159680000,12313,2364
1996,159680000,159760000,21403,3981
1997,159760000,159840000,24374,4307
1998,159840000,159920000,16347,3482
1999,159920000,160000000,12326,2294
2000,160000000,160080000,20436,3970
2001,160080000,160160000,22435,4221
2002,160160000,160240000,16123,3361
2003,160240000,160320000,13237,2485
2004,160320000,160400000,22933,4002
2005,160400000,160480000,20906,3885
2006,160480000,160560000,16519,3443
2007,160560000,160640000,14433,2733
2008,160640000,160720000,20276,3992
2009,160720000,160800000,19204,3621
2010,160800000,160880000,16266,3364
2011,160880000,160960000,16419,3081
2012,160960000,161040000,23653,4001
2013,161040000,161120000,18470,3610
2014,161120000,161200000,15785,3129
2015,161200000,161280000,18035,3305
2016,161280000,161360000,20761,4005
2017,161360000,161440000,17947,3590
2018,161440000,161520000,15182,3022
2019,161520000,161600000,18793,3437
2020,161600000,161680000,22873,4113
2021,161680000,161760000,16954,3573
2022,161760000,161840000,13052,2584
2023,161840000,161920000,19951,3775
2024,161920000,162000000,21625,4167
2025,162000000,162080000,17115,3559
2026,162080000,162160000,12392,2364
2027,162160000,162240000,21751,3982
2028,162240000,162320000,24378,4307
2029,162320000,162400000,16257,3483
2030,162400000,162480000,12028,2294
2031,162480000,162560000,19576,3971
2032,162560000,162640000,22445,4222
2033,162640000,162720000,15866,3361
2034,162720000,162800000,13210,2485
2035,162800000,162880000,21990,4005
2036,162880000,162960000,20518,3886
2037,162960000,163040000,15952,3443
2038,163040000,163120000,14123,2733
2039,163120000,163200000,20138,3989
2040,163200000,163280000,19166,3620
2041,163280000,163360000,15815,3364
2042,163360000,163440000,16697,3081
2043,163440000,163520000,22938,4006
2044,163520000,163600000,18330,3617
2045,163600000,163680000,15256,3129
2046,163680000,163760000,17271,3305
2047,163760000,163840000,20800,4006
2048,163840000,163920000,18448,3593
2049,163920000,164000000,14880,3022
2050,164000000,164080000,18372,3437
2051,164080000,164160000,23739,4114
2052,164160000,164240000,16750,3568
2053,164240000,164320000,12627,2584
2054,164320000,164400000,18696,3776
2055,164400000,164480000,21978,4149
2056,164480000,164560000,17091,3556
2057,164560000,164640000,12444,2364
2058,164640000,164720000,21471,3981
2059,164720000,164800000,24533,4307
2060,164800000,164880000,16125,3482
2061,164880000,164960000,12426,2294
2062,164960000,165040000,20104,3976
2063,165040000,165120000,22511,4215
2064,165120000,165200000,15780,3361
2065,165200000,165280000,13173,2485
2066,165280000,165360000,22032,4002
2067,165360000,165440000,20582,3885
2068,165440000,165520000,16092,3443
2069,165520000,165600000,14041,2733
2070,165600000,165680000,19586,3992
2071,165680000,165760000,18943,3621
2072,165760000,165840000,15914,3364
2073,165840000,165920000,16944,3081
2074,165920000,166000000,22767,4001
2075,166000000,166080000,18243,3610
2076,166080000,166160000,15660,3129
2077,166160000,166240000,18082,3305
2078,166240000,166320000,20467,4005
2079,166320000,166400000,18276,3590
2080,166400000,166480000,15089,3022
2081,166480000,166560000,18592,3437
2082,166560000,166640000,23799,4107
2083,166640000,166720000,17106,3573
2084,166720000,166800000,13220,2584
2085,166800000,166880000,19932,3775
2086,166880000,166960000,22190,4155
2087,166960000,167040000,17306,3559
2088,167040000,167120000,12833,2364
2089,167120000,167200000,21766,3982
2090,167200000,167280000,24519,4301
2091,167280000,167360000,16568,3483
2092,167360000,167440000,12655,2294
2093,167440000,167520000,20462,3971
2094,167520000,167600000,22715,4222
2095,167600000,167680000,16148,3361
2096,167680000,167760000,13613,2485
2097,167760000,167840000,22799,4005
2098,167840000,167920000,20915,3880
2099,167920000,168000000,16459,3443
2100,168000000,168080000,14444,2733
2101,168080000,168160000,19984,3989
2102,168160000,168240000,19253,3620
2103,168240000,168320000,16107,3364
2104,168320000,168400000,17017,3081
2105,168400000,168480000,23006,4006
2106,168480000,168560000,18102,3617
2107,168560000,168640000,15415,3129
2108,168640000,168720000,17791,3305
2109,168720000,168800000,20636,4012
2110,168800000,168880000,18248,3593
2111,168880000,168960000,14954,3022
2112,168960000,169040000,18498,3437
2113,169040000,169120000,22755,4120
2114,169120000,169200000,16644,3568
2115,169200000,169280000,12919,2584
2116,169280000,169360000,19160,3776
2117,169360000,169440000,22209,4152
2118,169440000,169520000,17157,3559
2119,169520000,169600000,12571,2364
2120,169600000,169680000,21645,3981
2121,169680000,169760000,24302,4307
2122,169760000,169840000,16395,3482
2123,169840000,169920000,12086,2294
2124,169920000,170000000,20057,3973
2125,170000000,170080000,22769,4230
2126,170080000,170160000,16024,3361
2127,170160000,170240000,12775,2485
2128,170240000,170320000,22366,4002
2129,170320000,170400000,20323,3885
2130,170400000,170480000,16217,3443
2131,170480000,170560000,13974,2733
2132,170560000,170640000,20054,3992
2133,170640000,170720000,19531,3621
2134,170720000,170800000,15761,3364
2135,170800000,170880000,15843,3081
2136,170880000,170960000,23346,4001
2137,170960000,171040000,18153,3610
2138,171040000,171120000,15135,3129
2139,171120000,171200000,17189,3305
2140,171200000,171280000,21429,4011
2141,171280000,171360000,18029,3590
2142,171360000,171440000,14704,3022
2143,171440000,171520000,18029,3437
2144,171520000,171600000,22993,4107
2145,171600000,171680000,16623,3573
2146,171680000,171760000,12819,2584
2147,171760000,171840000,19089,3775
2148,171840000,171920000,21973,4155
2149,171920000,172000000,16988,3559
2150,172000000,172080000,12512,2364
2151,172080000,172160000,21646,3982
2152,172160000,172240000,24155,4307
2153,172240000,172320000,16258,3483
2154,172320000,172400000,12303,2294
2155,172400000,172480000,20431,3971
2156,172480000,172560000,22860,4222
2157,172560000,172640000,16222,3361
2158,172640000,172720000,13317,2485
2159,172720000,172800000,22559,3999
2160,172800000,172880000,20602,3880
2161,172880000,172960000,16424,3443
2162,172960000,173040000,14260,2733
2163,173040000,173120000,20555,3989
2164,173120000,173200000,19145,3620
2165,173200000,173280000,15864,3364
2166,173280000,173360000,16419,3081
2167,173360000,173440000,22951,4012
2168,173440000,173520000,18240,3617
2169,173520000,173600000,15438,3129
2170,173600000,173680000,17145,3305
2171,173680000,173760000,21146,4012
2172,173760000,173840000,18010,3593
2173,173840000,173920000,14818,3022
2174,173920000,174000000,17837,3437
2175,174000000,174080000,23506,4108
2176,174080000,174160000,16592,3568
2177,174160000,174240000,12894,2584
2178,174240000,174320000,19039,3776
2179,174320000,174400000,21810,4155
2180,174400000,174480000,17006,3556
2181,174480000,174560000,12593,2364
2182,174560000,174640000,21318,3981
2183,174640000,174720000,24432,4307
2184,174720000,174800000,16112,3482
2185,174800000,174880000,12157,2294
2186,174880000,174960000,20034,3970
2187,174960000,175040000,21828,4215
2188,175040000,175120000,15988,3361
2189,175120000,175200000,13121,2485
2190,175200000,175280000,22482,4002
2191,175280000,175360000,20770,3885
2192,175360000,175440000,16301,3443
2193,175440000,175520000,13782,2733
2194,175520000,175600000,19574,3992
2195,175600000,175680000,19290,3621
2196,175680000,175760000,15989,3364
2197,175760000,175840000,16424,3081
2198,175840000,175920000,22902,4001
2199,175920000,176000000,18316,3610
2200,176000000,176080000,15501,3129
2201,176080000,176160000,17323,3305
2202,176160000,176240000,20445,4011
2203,176240000,176320000,17994,3590
2204,176320000,176400000,14957,3022
2205,176400000,176480000,18238,3437
2206,176480000,176560000,22688,4107
2207,176560000,176640000,16769,3573
2208,176640000,176720000,12916,2584
2209,176720000,176800000,19412,3775
2210,176800000,176880000,20807,4155
2211,176880000,176960000,17339,3559
2212,176960000,177040000,12748,2364
2213,177040000,177120000,22246,3982
2214,177120000,177200000,24030,4313
2215,177200000,177280000,16391,3483
2216,177280000,177360000,12137,2294
2217,177360000,177440000,19683,3971
2218,177440000,177520000,22760,4222
2219,177520000,177600000,16110,3361
2220,177600000,177680000,13148,2485
2221,177680000,177760000,22443,3999
2222,177760000,177840000,20525,3880
2223,177840000,177920000,16453,3443
2224,177920000,178000000,13895,2733
2225,178000000,178080000,19760,3989
2226,178080000,178160000,19162,3620
2227,178160000,178240000,16272,3364
2228,178240000,178320000,16775,3081
2229,178320000,178400000,22793,4006
2230,178400000,178480000,18332,3617
2231,178480000,178560000,15341,3129
2232,178560000,178640000,16718,3305
2233,178640000,178720000,20226,4006
2234,178720000,178800000,18116,3593
2235,178800000,178880000,14675,3022
2236,178880000,178960000,17775,3437
2237,178960000,179040000,23274,4108
2238,179040000,179120000,16492,3568
2239,179120000,179200000,12917,2584
2240,179200000,179280000,19207,3776
2241,179280000,179360000,21083,4149
2242,179360000,179440000,17315,3556
2243,179440000,179520000,12472,2364
2244,179520000,179600000,21743,3981
2245,179600000,179680000,23963,4307
2246,179680000,179760000,16370,3482
2247,179760000,179840000,12055,2294
2248,179840000,179920000,20079,3970
2249,179920000,180000000,22559,4215
2250,180000000,180080000,16060,3361
2251,180080000,180160000,12815,2485
2252,180160000,180240000,22460,4002
2253,180240000,180320000,20705,3885
2254,180320000,180400000,16310,3443
2255,180400000,180480000,14064,2733
2256,180480000,180560000,19608,3992
2257,180560000,180640000,19145,3621
2258,180640000,180720000,16265,3364
2259,180720000,180800000,16001,3081
2260,180800000,180880000,23097,4001
2261,180880000,180960000,18234,3610
2262,180960000,181040000,15630,3129
2263,181040000,181120000,17399,3305
2264,181120000,181200000,19719,4005
2265,181200000,181280000,17765,3590
2266,181280000,181360000,14823,3022
2267,181360000,181440000,18101,3437
2268,181440000,181520000,22969,4107
2269,181520000,181600000,16554,3573
2270,181600000,181680000,12889,2584
2271,181680000,181760000,19272,3775
2272,181760000,181840000,21185,4158
2273,181840000,181920000,17181,3562
2274,181920000,182000000,12326,2364
2275,182000000,182080000,21766,3982
2276,182080000,182160000,24059,4301
2277,182160000,182240000,16489,3483
2278,182240000,182320000,12099,2294
2279,182320000,182400000,19908,3971
2280,182400000,182480000,22127,4222
2281,182480000,182560000,16520,3361
2282,182560000,182640000,13363,2485
2283,182640000,182720000,22706,3999
2284,182720000,182800000,20637,3886
2285,182800000,182880000,16781,3443
2286,182880000,182960000,14465,2733
2287,182960000,183040000,20060,3989
2288,183040000,183120000,18767,3620
2289,183120000,183200000,16423,3364
2290,183200000,183280000,16681,3081
2291,183280000,183360000,23065,4006
2292,183360000,183440000,18503,3617
2293,183440000,183520000,15888,3129
2294,183520000,183600000,17668,3305
2295,183600000,183680000,20403,4006
2296,183680000,183760000,18217,3593
2297,183760000,183840000,15463,3022
2298,183840000,183920000,18912,3437
2299,183920000,184000000,23225,4108
2300,184000000,184080000,16909,3568
2301,184080000,184160000,12750,2584
2302,184160000,184240000,18948,3776
2303,184240000,184320000,21609,4161
2304,184320000,184400000,16861,3556
2305,184400000,184480000,12196,2364
2306,184480000,184560000,21193,3981
2307,184560000,184640000,24508,4307
2308,184640000,184720000,15920,3482
2309,184720000,184800000,12069,2294
2310,184800000,184880000,19910,3970
2311,184880000,184960000,22630,4221
2312,184960000,185040000,15822,3361
2313,185040000,185120000,13018,2485
2314,185120000,185200000,22298,4008
2315,185200000,185280000,20288,3885
2316,185280000,185360000,16087,3443
2317,185360000,185440000,13329,2733
2318,185440000,185520000,19324,3992
2319,185520000,185600000,18961,3621
2320,185600000,185680000,15638,3364
2321,185680000,185760000,16234,3081
2322,185760000,185840000,22846,4007
2323,185840000,185920000,18110,3610
2324,185920000,186000000,15572,3129
2325,186000000,186080000,17545,3305
2326,186080000,186160000,20660,4011
2327,186160000,186240000,18150,3590
2328,186240000,186320000,15310,3022
2329,186320000,186400000,18430,3437
2330,186400000,186480000,23486,4107
2331,186480000,186560000,16889,3573
2332,186560000,186640000,13230,2584
2333,186640000,186720000,19657,3775
2334,186720000,186800000,21542,4155
2335,186800000,186880000,17159,3559
2336,186880000,186960000,12776,2364
2337,186960000,187040000,21637,3982
2338,187040000,187120000,23751,4301
2339,187120000,187200000,16338,3483
2340,187200000,187280000,12595,2294
2341,187280000,187360000,20470,3971
2342,187360000,187440000,22736,4228
2343,187440000,187520000,16128,3361
2344,187520000,187600000,13337,2485
2345,187600000,187680000,22472,3999
2346,187680000,187760000,20449,3886
2347,187760000,187840000,16499,3443
2348,187840000,187920000,13842,2733
2349,187920000,188000000,19975,3989
2350,188000000,188080000,18831,3620
2351,188080000,188160000,16085,3364
2352,188160000,188240000,16050,3081
2353,188240000,188320000,22695,4006
2354,188320000,188400000,18241,3617
2355,188400000,188480000,15673,3129
2356,188480000,188560000,17287,3305
2357,188560000,188640000,20663,4006
2358,188640000,188720000,17930,3599
2359,188720000,188800000,14778,3022
2360,188800000,188880000,17890,3437
2361,188880000,188960000,22782,4108
2362,188960000,189040000,16569,3568
2363,189040000,189120000,12768,2584
2364,189120000,189200000,19237,3776
2365,189200000,189280000,21079,4149
2366,189280000,189360000,17148,3556
2367,189360000,189440000,12362,2364
2368,189440000,189520000,21664,3981
2369,189520000,189600000,23807,4307
2370,189600000,189680000,16215,3482
2371,189680000,189760000,12132,2294
2372,189760000,189840000,19725,3970
2373,189840000,189920000,22346,4215
2374,189920000,190000000,15787,3361
2375,190000000,190080000,12482,2485
2376,190080000,190160000,22038,4002
2377,190160000,190240000,20707,3885
2378,190240000,190320000,15980,3443
2379,190320000,190400000,13831,2733
2380,190400000,190480000,20027,3992
2381,190480000,190560000,19107,3621
2382,190560000,190640000,16001,3364
2383,190640000,190720000,16238,3081
2384,190720000,190800000,22900,4001
2385,190800000,190880000,17924,3616
2386,190880000,190960000,15399,3129
2387,190960000,191040000,17045,3305
2388,191040000,191120000,20232,4005
2389,191120000,191200000,17938,3590
2390,191200000,191280000,14771,3022
2391,191280000,191360000,18256,3437
2392,191360000,191440000,23039,4113
2393,191440000,191520000,16588,3573
2394,191520000,191600000,12921,2584
2395,191600000,191680000,19389,3775
2396,191680000,191760000,21631,4158
2397,191760000,191840000,17114,3562
2398,191840000,191920000,12675,2364
2399,191920000,192000000,21735,3982
2400,192000000,192080000,23801,4301
2401,192080000,192160000,16308,3483
2402,192160000,192240000,12175,2294
2403,192240000,192320000,19797,3974
2404,192320000,192400000,22526,4231
2405,192400000,192480000,15992,3361
2406,192480000,192560000,13028,2485
2407,192560000,192640000,22526,3999
2408,192640000,192720000,20652,3880
2409,192720000,192800000,16376,3443
2410,192800000,192880000,14107,2733
2411,192880000,192960000,20036,3989
2412,192960000,193040000,19281,3620
2413,193040000,193120000,16015,3364
2414,193120000,193200000,16480,3081
2415,193200000,193280000,22799,4006
2416,193280000,193360000,18284,3617
2417,193360000,193440000,15592,3129
2418,193440000,193520000,17697,3305
2419,193520000,193600000,20439,4006
2420,193600000,193680000,18144,3593
2421,193680000,193760000,14909,3022
2422,193760000,193840000,17983,3437
2423,193840000,193920000,22981,4108
2424,193920000,194000000,16877,3568
2425,194000000,194080000,12863,2584
2426,194080000,194160000,19710,3779
2427,194160000,194240000,21628,4152
2428,194240000,194320000,17273,3556
2429,194320000,194400000,12588,2364
2430,194400000,194480000,22097,3981
2431,194480000,194560000,24323,4307
2432,194560000,194640000,16441,3482
2433,194640000,194720000,12315,2294
2434,194720000,194800000,19969,3970
2435,194800000,194880000,21840,4215
2436,194880000,194960000,16053,3361
2437,194960000,195040000,13036,2485
2438,195040000,195120000,22554,4002
2439,195120000,195200000,21046,3885
2440,195200000,195280000,16369,3443
2441,195280000,195360000,14032,2733
2442,195360000,195440000,19262,3992
2443,195440000,195520000,19161,3621
2444,195520000,195600000,16109,3364
2445,195600000,195680000,16346,3081
2446,195680000,195760000,23367,4001
2447,195760000,195840000,18130,3610
2448,195840000,195920000,15652,3129
2449,195920000,196000000,17638,3305
2450,196000000,196080000,20156,4005
2451,196080000,196160000,17873,3590
2452,196160000,196240000,15228,3022
2453,196240000,196320000,18764,3437
2454,196320000,196400000,23078,4107
2455,196400000,196480000,16654,3573
2456,196480000,196560000,13177,2584
2457,196560000,196640000,19294,3775
2458,196640000,196720000,21083,4155
2459,196720000,196800000,17272,3559
2460,196800000,196880000,12889,2364
2461,196880000,196960000,22104,3982
2462,196960000,197040000,24154,4301
2463,197040000,197120000,16442,3483
2464,197120000,197200000,12267,2294
2465,197200000,197280000,19977,3971
2466,197280000,197360000,22229,4222
2467,197360000,197440000,16332,3361
2468,197440000,197520000,13310,2485
2469,197520000,197600000,22588,3999
2470,197600000,197680000,20906,3880
2471,197680000,197760000,16549,3443
2472,197760000,197840000,13801,2733
2473,197840000,197920000,20315,3989
2474,197920000,198000000,19403,3620
2475,198000000,198080000,16084,3364
2476,198080000,198160000,16710,3081
2477,198160000,198240000,23319,4006
2478,198240000,198320000,18408,3617
2479,198320000,198400000,15602,3129
2480,198400000,198480000,17427,3305
2481,198480000,198560000,20641,4006
2482,198560000,198640000,18087,3593
2483,198640000,198720000,15048,3022
2484,198720000,198800000,18531,3437
2485,198800000,198880000,23240,4108
2486,198880000,198960000,16618,3568
2487,198960000,199040000,13306,2584
2488,199040000,199120000,20027,3776
2489,199120000,199200000,21222,4155
2490,199200000,199280000,17379,3556
2491,199280000,199360000,12536,2364
2492,199360000,199440000,21618,3981
2493,199440000,199520000,24005,4319
2494,199520000,199600000,16385,3482
2495,199600000,199680000,12551,2294
2496,199680000,199760000,20288,3970
2497,199760000,199840000,22708,4215
2498,199840000,199920000,16264,3361
2499,199920000,200000000,13205,2485
2500,200000000,200080000,22759,4002
2501,200080000,200160000,20717,3885
2502,200160000,200240000,16563,3443
2503,200240000,200320000,14321,2733
2504,200320000,200400000,19724,3998
2505,200400000,200480000,18898,3621
2506,200480000,200560000,16418,3364
2507,200560000,200640000,16320,3081
2508,200640000,200720000,23166,4015
2509,200720000,200800000,18305,3610
2510,200800000,200880000,15850,3129
2511,200880000,200960000,17858,3305
2512,200960000,201040000,19996,4005
2513,201040000,201120000,17661,3590
2514,201120000,201200000,15187,3022
2515,201200000,201280000,18480,3437
2516,201280000,201360000,22591,4107
2517,201360000,201440000,16752,3573
2518,201440000,201520000,13277,2584
2519,201520000,201600000,19890,3775
2520,201600000,201680000,21588,4155
2521,201680000,201760000,17287,3559
2522,201760000,201840000,12847,2364
2523,201840000,201920000,21944,3982
2524,201920000,202000000,23718,4301
2525,202000000,202080000,16590,3483
2526,202080000,202160000,12373,2294
2527,202160000,202240000,20312,3971
2528,202240000,202320000,22512,4222
2529,202320000,202400000,16487,3361
2530,202400000,202480000,13543,2485
2531,202480000,202560000,22586,3999
2532,202560000,202640000,20372,3880
2533,202640000,202720000,16861,3443
2534,202720000,202800000,14663,2733
2535,202800000,202880000,20050,3995
2536,202880000,202960000,18886,3620
2537,202960000,203040000,16713,3364
2538,203040000,203120000,17143,3081
2539,203120000,203200000,22859,4006
2540,203200000,203280000,18452,3617
2541,203280000,203360000,15940,3129
2542,203360000,203440000,17682,3305
2543,203440000,203520000,20441,4006
2544,203520000,203600000,18308,3599
2545,203600000,203680000,15334,3022
2546,203680000,203760000,18874,3437
2547,203760000,203840000,22798,4108
2548,203840000,203920000,16993,3568
2549,203920000,204000000,13188,2584
2550,204000000,204080000,19608,3776
2551,204080000,204160000,21317,4152
2552,204160000,204240000,17506,3559
2553,204240000,204320000,12707,2364
2554,204320000,204400000,22262,3981
2555,204400000,204480000,24309,4307
2556,204480000,204560000,16602,3482
2557,204560000,204640000,12625,2294
2558,204640000,204720000,20424,3970
2559,204720000,204800000,22497,4215
2560,204800000,204880000,16548,3361
2561,204880000,204960000,13635,2485
2562,204960000,205040000,22736,4002
2563,205040000,205120000,20792,3885
2564,205120000,205200000,16926,3443
2565,205200000,205280000,14501,2733
2566,205280000,205360000,19847,3995
2567,205360000,205440000,19075,3624
2568,205440000,205520000,16658,3364
2569,205520000,205600000,17441,3081
2570,205600000,205680000,22954,4001
2571,205680000,205760000,18172,3610
2572,205760000,205840000,16412,3129
2573,205840000,205920000,18761,3305
2574,205920000,206000000,20353,4011
2575,206000000,206080000,18353,3590
2576,206080000,206160000,15739,3022
2577,206160000,206240000,19066,3437
2578,206240000,206320000,22669,4113
2579,206320000,206400000,16894,3573
2580,206400000,206480000,13615,2584
2581,206480000,206560000,20038,3775
2582,206560000,206640000,22204,4167
2583,206640000,206720000,17328,3559
2584,206720000,206800000,12186,2364
2585,206800000,206880000,20887,3982
2586,206880000,206960000,23473,4301
2587,206960000,207040000,16034,3483
2588,207040000,207120000,11670,2294
2589,207120000,207200000,19311,3971
2590,207200000,207280000,22002,4222
2591,207280000,207360000,15759,3361
2592,207360000,207440000,12695,2485
2593,207440000,207520000,21817,4005
2594,207520000,207600000,20791,3886
2595,207600000,207680000,16132,3443
2596,207680000,207760000,13463,2733
2597,207760000,207840000,19815,3989
2598,207840000,207920000,18749,3620
2599,207920000,208000000,15820,3364
2600,208000000,208080000,16092,3081
2601,208080000,208160000,22466,4006
2602,208160000,208240000,18166,3617
2603,208240000,208320000,15133,3129
2604,208320000,208400000,17157,3305
2605,208400000,208480000,19797,4006
2606,208480000,208560000,17857,3593
2607,208560000,208640000,14789,3022
2608,208640000,208720000,17834,3437
2609,208720000,208800000,22177,4108
