window_index,start_ps,end_ps,toggled_bits,toggle_events
874,69920000,70000000,17087,3613
875,70000000,70080000,13962,2694
876,70080000,70160000,20484,3864
877,70160000,70240000,22802,4220
878,70240000,70320000,17079,3600
879,70320000,70400000,13372,2483
880,70400000,70480000,21591,4070
881,70480000,70560000,23029,4370
882,70560000,70640000,16752,3525
883,70640000,70720000,13201,2413
884,70720000,70800000,22214,4058
885,70800000,70880000,24103,4278
886,70880000,70960000,16167,3405
887,70960000,71040000,13664,2604
888,71040000,71120000,22663,4089
889,71120000,71200000,20498,3934
890,71200000,71280000,16569,3517
891,71280000,71360000,14686,2829
892,71360000,71440000,22643,4087
893,71440000,71520000,20248,3667
894,71520000,71600000,16518,3438
895,71600000,71680000,17048,3178
896,71680000,71760000,23282,4108
897,71760000,71840000,18618,3662
898,71840000,71920000,15872,3207
899,71920000,72000000,17743,3400
900,72000000,72080000,23558,4099
901,72080000,72160000,18330,3633
902,72160000,72240000,15463,3108
903,72240000,72320000,18891,3532
904,72320000,72400000,21706,4194
905,72400000,72480000,16946,3618
906,72480000,72560000,13716,2694
907,72560000,72640000,20226,3863
908,72640000,72720000,22780,4238
909,72720000,72800000,16892,3603
910,72800000,72880000,13663,2483
911,72880000,72960000,22276,4071
912,72960000,73040000,24641,4370
913,73040000,73120000,16715,3524
914,73120000,73200000,13350,2413
915,73200000,73280000,21882,4061
916,73280000,73360000,23464,4283
917,73360000,73440000,16229,3405
918,73440000,73520000,14316,2604
919,73520000,73600000,22390,4094
920,73600000,73680000,20437,3933
921,73680000,73760000,16847,3517
922,73760000,73840000,14776,2829
923,73840000,73920000,22545,4084
924,73920000,74000000,20131,3672
925,74000000,74080000,16560,3438
926,74080000,74160000,17483,3178
927,74160000,74240000,23168,4101
928,74240000,74320000,18940,3663
929,74320000,74400000,16188,3207
930,74400000,74480000,18656,3400
931,74480000,74560000,23685,4108
932,74560000,74640000,18632,3644
933,74640000,74720000,15353,3108
934,74720000,74800000,17930,3532
935,74800000,74880000,22934,4195
936,74880000,74960000,17050,3613
937,74960000,75040000,13362,2694
938,75040000,75120000,20146,3864
939,75120000,75200000,23725,4220
940,75200000,75280000,17197,3600
941,75280000,75360000,13455,2483
942,75360000,75440000,22030,4070
943,75440000,75520000,24120,4370
944,75520000,75600000,16451,3525
945,75600000,75680000,12939,2413
946,75680000,75760000,21875,4058
947,75760000,75840000,24331,4290
948,75840000,75920000,15781,3405
949,75920000,76000000,13564,2604
950,76000000,76080000,22472,4089
951,76080000,76160000,21389,3934
952,76160000,76240000,16411,3517
953,76240000,76320000,14419,2829
954,76320000,76400000,22218,4090
955,76400000,76480000,19888,3664
956,76480000,76560000,16329,3438
957,76560000,76640000,17008,3178
958,76640000,76720000,22983,4096
959,76720000,76800000,18497,3656
960,76800000,76880000,15823,3207
961,76880000,76960000,17840,3400
962,76960000,77040000,23537,4105
963,77040000,77120000,17812,3639
964,77120000,77200000,15382,3108
965,77200000,77280000,18860,3532
966,77280000,77360000,23018,4194
967,77360000,77440000,17356,3618
968,77440000,77520000,13582,2694
969,77520000,77600000,19961,3863
970,77600000,77680000,23381,4232
971,77680000,77760000,16941,3603
972,77760000,77840000,13457,2483
973,77840000,77920000,21969,4071
974,77920000,78000000,24294,4370
975,78000000,78080000,16717,3524
976,78080000,78160000,13064,2413
977,78160000,78240000,22143,4061
978,78240000,78320000,23724,4295
979,78320000,78400000,16151,3405
980,78400000,78480000,13966,2604
981,78480000,78560000,22679,4094
982,78560000,78640000,20769,3933
983,78640000,78720000,16800,3517
984,78720000,78800000,14577,2829
985,78800000,78880000,22099,4084
986,78880000,78960000,20065,3672
987,78960000,79040000,16603,3438
988,79040000,79120000,17618,3178
989,79120000,79200000,23584,4107
990,79200000,79280000,19003,3663
991,79280000,79360000,16090,3207
992,79360000,79440000,17986,3400
993,79440000,79520000,23308,4102
994,79520000,79600000,18232,3638
995,79600000,79680000,15596,3108
996,79680000,79760000,19043,3532
997,79760000,79840000,23287,4207
998,79840000,79920000,16863,3613
999,79920000,80000000,14010,2694
1000,80000000,80080000,20636,3864
1001,80080000,80160000,23091,4220
1002,80160000,80240000,17363,3600
1003,80240000,80320000,13318,2483
1004,80320000,80400000,21778,4070
1005,80400000,80480000,24623,4370
1006,80480000,80560000,16659,3525
1007,80560000,80640000,13257,2413
1008,80640000,80720000,21760,4058
1009,80720000,80800000,23122,4278
1010,80800000,80880000,16287,3405
1011,80880000,80960000,14109,2604
1012,80960000,81040000,23184,4089
1013,81040000,81120000,21096,3934
1014,81120000,81200000,16963,3517
1015,81200000,81280000,14822,2829
1016,81280000,81360000,22704,4087
1017,81360000,81440000,20181,3661
1018,81440000,81520000,16311,3438
1019,81520000,81600000,16307,3178
1020,81600000,81680000,22920,4096
1021,81680000,81760000,18807,3656
1022,81760000,81840000,15571,3207
1023,81840000,81920000,17873,3400
1024,81920000,82000000,22581,4099
1025,82000000,82080000,17826,3633
1026,82080000,82160000,15152,3108
1027,82160000,82240000,18740,3532
1028,82240000,82320000,22685,4194
1029,82320000,82400000,17542,3618
1030,82400000,82480000,13349,2694
1031,82480000,82560000,20499,3863
1032,82560000,82640000,24004,4226
1033,82640000,82720000,16979,3603
1034,82720000,82800000,13029,2483
1035,82800000,82880000,21519,4071
1036,82880000,82960000,23887,4381
1037,82960000,83040000,16604,3527
1038,83040000,83120000,12833,2413
1039,83120000,83200000,22173,4061
1040,83200000,83280000,24340,4283
1041,83280000,83360000,16251,3405
1042,83360000,83440000,14149,2604
1043,83440000,83520000,22791,4094
1044,83520000,83600000,22042,3933
1045,83600000,83680000,16734,3517
1046,83680000,83760000,14855,2829
1047,83760000,83840000,23047,4084
1048,83840000,83920000,20360,3672
1049,83920000,84000000,16558,3438
1050,84000000,84080000,17479,3178
1051,84080000,84160000,23024,4101
1052,84160000,84240000,18697,3663
1053,84240000,84320000,16135,3207
1054,84320000,84400000,18310,3400
1055,84400000,84480000,23179,4102
1056,84480000,84560000,18746,3638
1057,84560000,84640000,15756,3108
1058,84640000,84720000,19318,3532
1059,84720000,84800000,23089,4195
1060,84800000,84880000,17599,3613
1061,84880000,84960000,13391,2694
1062,84960000,85040000,19911,3864
1063,85040000,85120000,23335,4220
1064,85120000,85200000,17059,3600
1065,85200000,85280000,13140,2483
1066,85280000,85360000,21739,4076
1067,85360000,85440000,23910,4370
1068,85440000,85520000,16582,3525
1069,85520000,85600000,13060,2413
1070,85600000,85680000,21906,4058
1071,85680000,85760000,23475,4278
1072,85760000,85840000,15710,3405
1073,85840000,85920000,13627,2604
1074,85920000,86000000,22443,4089
1075,86000000,86080000,21457,3934
1076,86080000,86160000,16216,3517
1077,86160000,86240000,14333,2829
1078,86240000,86320000,22398,4093
1079,86320000,86400000,19775,3661
1080,86400000,86480000,16081,3438
1081,86480000,86560000,16967,3178
1082,86560000,86640000,22395,4096
1083,86640000,86720000,18137,3662
1084,86720000,86800000,15947,3207
1085,86800000,86880000,18352,3400
1086,86880000,86960000,23052,4108
1087,86960000,87040000,18381,3636
1088,87040000,87120000,15542,3108
1089,87120000,87200000,19022,3532
1090,87200000,87280000,22542,4200
1091,87280000,87360000,17240,3624
1092,87360000,87440000,13849,2694
1093,87440000,87520000,20814,3863
1094,87520000,87600000,23253,4226
1095,87600000,87680000,17404,3603
1096,87680000,87760000,13491,2483
1097,87760000,87840000,22268,4074
1098,87840000,87920000,24105,4387
1099,87920000,88000000,16838,3524
1100,88000000,88080000,13334,2413
1101,88080000,88160000,22619,4061
1102,88160000,88240000,23865,4283
1103,88240000,88320000,16226,3405
1104,88320000,88400000,14217,2604
1105,88400000,88480000,23088,4100
1106,88480000,88560000,21155,3945
1107,88560000,88640000,16704,3517
1108,88640000,88720000,14326,2829
1109,88720000,88800000,21910,4084
1110,88800000,88880000,20012,3672
1111,88880000,88960000,16234,3438
1112,88960000,89040000,17004,3178
1113,89040000,89120000,22447,4101
1114,89120000,89200000,19078,3663
1115,89200000,89280000,15713,3207
1116,89280000,89360000,18010,3400
1117,89360000,89440000,23487,4102
1118,89440000,89520000,18097,3638
1119,89520000,89600000,15417,3108
1120,89600000,89680000,18918,3532
1121,89680000,89760000,21972,4201
1122,89760000,89840000,17145,3619
1123,89840000,89920000,13736,2694
1124,89920000,90000000,20490,3864
1125,90000000,90080000,24323,4220
1126,90080000,90160000,17277,3600
1127,90160000,90240000,13523,2483
1128,90240000,90320000,21963,4076
1129,90320000,90400000,23423,4370
1130,90400000,90480000,16877,3525
1131,90480000,90560000,12958,2413
1132,90560000,90640000,21885,4064
1133,90640000,90720000,23942,4278
1134,90720000,90800000,16118,3405
1135,90800000,90880000,13563,2604
1136,90880000,90960000,22419,4089
1137,90960000,91040000,20885,3934
1138,91040000,91120000,16556,3517
1139,91120000,91200000,14789,2829
1140,91200000,91280000,23441,4087
1141,91280000,91360000,20583,3661
1142,91360000,91440000,16255,3438
1143,91440000,91520000,16916,3178
1144,91520000,91600000,23079,4102
1145,91600000,91680000,18508,3656
1146,91680000,91760000,15844,3207
1147,91760000,91840000,18317,3400
1148,91840000,91920000,23073,4099
1149,91920000,92000000,18544,3633
1150,92000000,92080000,15433,3108
1151,92080000,92160000,19068,3532
1152,92160000,92240000,22092,4194
1153,92240000,92320000,17619,3618
1154,92320000,92400000,13703,2694
1155,92400000,92480000,20545,3863
1156,92480000,92560000,24457,4229
1157,92560000,92640000,17220,3606
1158,92640000,92720000,13333,2483
1159,92720000,92800000,22273,4071
1160,92800000,92880000,24443,4370
1161,92880000,92960000,16653,3524
1162,92960000,93040000,13459,2413
1163,93040000,93120000,22116,4061
1164,93120000,93200000,24141,4283
1165,93200000,93280000,16520,3405
1166,93280000,93360000,14308,2604
1167,93360000,93440000,22946,4094
1168,93440000,93520000,21791,3933
1169,93520000,93600000,16926,3517
1170,93600000,93680000,15218,2829
1171,93680000,93760000,22934,4084
1172,93760000,93840000,19827,3672
1173,93840000,93920000,16550,3438
1174,93920000,94000000,17722,3178
1175,94000000,94080000,22978,4107
1176,94080000,94160000,18732,3669
1177,94160000,94240000,16132,3207
1178,94240000,94320000,18457,3400
1179,94320000,94400000,22914,4102
1180,94400000,94480000,18968,3638
1181,94480000,94560000,15466,3108
1182,94560000,94640000,18584,3532
1183,94640000,94720000,22177,4195
1184,94720000,94800000,17185,3613
1185,94800000,94880000,13447,2694
1186,94880000,94960000,20101,3864
1187,94960000,95040000,23586,4232
1188,95040000,95120000,17020,3600
1189,95120000,95200000,13315,2483
1190,95200000,95280000,21830,4070
1191,95280000,95360000,23231,4376
1192,95360000,95440000,16397,3525
1193,95440000,95520000,12849,2413
1194,95520000,95600000,21474,4058
1195,95600000,95680000,23748,4278
1196,95680000,95760000,16111,3405
1197,95760000,95840000,13871,2604
1198,95840000,95920000,22763,4089
1199,95920000,96000000,20867,3934
1200,96000000,96080000,16763,3517
1201,96080000,96160000,14443,2829
1202,96160000,96240000,23258,4090
1203,96240000,96320000,20405,3664
1204,96320000,96400000,16480,3438
1205,96400000,96480000,17192,3178
1206,96480000,96560000,23072,4102
1207,96560000,96640000,18517,3656
1208,96640000,96720000,15812,3207
1209,96720000,96800000,17533,3400
1210,96800000,96880000,22166,4099
1211,96880000,96960000,17660,3633
1212,96960000,97040000,15081,3108
1213,97040000,97120000,18367,3532
1214,97120000,97200000,22834,4194
1215,97200000,97280000,17412,3624
1216,97280000,97360000,13495,2694
1217,97360000,97440000,20167,3863
1218,97440000,97520000,23290,4226
1219,97520000,97600000,16870,3603
1220,97600000,97680000,13559,2483
1221,97680000,97760000,22084,4071
1222,97760000,97840000,23227,4376
1223,97840000,97920000,16354,3524
1224,97920000,98000000,13206,2413
1225,98000000,98080000,21304,4061
1226,98080000,98160000,23737,4297
1227,98160000,98240000,16060,3405
1228,98240000,98320000,14104,2604
1229,98320000,98400000,22717,4094
1230,98400000,98480000,20857,3933
1231,98480000,98560000,16666,3517
1232,98560000,98640000,14578,2829
1233,98640000,98720000,22473,4084
1234,98720000,98800000,20771,3672
1235,98800000,98880000,16550,3438
1236,98880000,98960000,17359,3178
1237,98960000,99040000,23418,4101
1238,99040000,99120000,18767,3669
1239,99120000,99200000,15421,3207
1240,99200000,99280000,17060,3400
1241,99280000,99360000,24004,4102
1242,99360000,99440000,18385,3638
1243,99440000,99520000,14662,3108
1244,99520000,99600000,18100,3532
1245,99600000,99680000,22575,4195
1246,99680000,99760000,16720,3613
1247,99760000,99840000,13129,2694
1248,99840000,99920000,20123,3864
1249,99920000,100000000,23529,4220
1250,100000000,100080000,17204,3600
1251,100080000,100160000,12888,2483
1252,100160000,100240000,21460,4070
1253,100240000,100320000,23708,4370
1254,100320000,100400000,16511,3525
1255,100400000,100480000,12852,2413
1256,100480000,100560000,21671,4058
1257,100560000,100640000,23929,4290
1258,100640000,100720000,15901,3405
1259,100720000,100800000,13656,2604
1260,100800000,100880000,22240,4089
1261,100880000,100960000,20090,3934
1262,100960000,101040000,16511,3517
1263,101040000,101120000,14828,2829
1264,101120000,101200000,22916,4087
1265,101200000,101280000,20449,3667
1266,101280000,101360000,16440,3438
1267,101360000,101440000,16822,3178
1268,101440000,101520000,23345,4096
1269,101520000,101600000,18420,3656
1270,101600000,101680000,15896,3207
1271,101680000,101760000,18140,3400
1272,101760000,101840000,23294,4099
1273,101840000,101920000,18221,3639
1274,101920000,102000000,15245,3108
1275,102000000,102080000,18566,3532
1276,102080000,102160000,22629,4208
1277,102160000,102240000,16918,3624
1278,102240000,102320000,13489,2694
1279,102320000,102400000,20219,3863
1280,102400000,102480000,23560,4226
1281,102480000,102560000,16982,3603
1282,102560000,102640000,13187,2483
1283,102640000,102720000,21994,4071
1284,102720000,102800000,24076,4370
1285,102800000,102880000,16567,3524
1286,102880000,102960000,13106,2413
1287,102960000,103040000,22217,4064
1288,103040000,103120000,24245,4286
1289,103120000,103200000,16347,3405
1290,103200000,103280000,14126,2604
1291,103280000,103360000,22556,4094
1292,103360000,103440000,21105,3945
1293,103440000,103520000,16775,3517
1294,103520000,103600000,14819,2829
1295,103600000,103680000,22342,4084
1296,103680000,103760000,20028,3672
1297,103760000,103840000,16302,3438
1298,103840000,103920000,16779,3178
1299,103920000,104000000,23144,4101
1300,104000000,104080000,18989,3663
1301,104080000,104160000,15704,3207
1302,104160000,104240000,17647,3400
1303,104240000,104320000,23057,4102
1304,104320000,104400000,18780,3638
1305,104400000,104480000,15382,3108
1306,104480000,104560000,18980,3532
1307,104560000,104640000,23500,4207
1308,104640000,104720000,17335,3619
1309,104720000,104800000,13359,2694
1310,104800000,104880000,20100,3864
1311,104880000,104960000,23644,4220
1312,104960000,105040000,17187,3600
1313,105040000,105120000,13266,2483
1314,105120000,105200000,22083,4070
1315,105200000,105280000,23829,4370
1316,105280000,105360000,16474,3525
1317,105360000,105440000,13054,2413
1318,105440000,105520000,22138,4058
1319,105520000,105600000,24074,4278
